ID,Candidate State,Age Range,Residence,Sex,Protected category,TAG,Study area,Study Title,Years Experience,Sector,Last Role,Year of insertion,Year of Recruitment,Recruitment Request,Assumption Headquarters,Job Family Hiring,Job Title Hiring,event_type__val,event_feedback,linked_search__key,Overall,Job Description,Candidate Profile,Years Experience.1,Minimum Ral,Ral Maximum,Study Level,Study Area.1,Akkodis headquarters,Current Ral,Expected Ral,Technical Skills,Standing/Position,Comunication,Maturity,Dynamism,Mobility,English
7423415,In selection,31 - 35 years,TURIN » Turin ~ Piedmont,Male,,,Other scientific subjects,Three-year degree,[0],,Graduating student,2022,,,,,,BM interview,OK (live),RS23.0903,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7423415,In selection,31 - 35 years,TURIN » Turin ~ Piedmont,Male,,,Other scientific subjects,Three-year degree,[0],,Graduating student,2022,,,,,,BM interview,OK (live),RS23.0903,3 - High,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0
4096723,Imported,26 - 30 years,CASALECCHIO DI RENO » Bologna ~ Emilia Romagna,Male,,"CANALYZER, DIANALYZER, JIRA, IBM DOORS, PYTHON",Other,Five-year degree,[3-5],Aeronautics,hse,2022,2022,"Project Engineer - Milan, Pomezia, Poggibonsi",Udine,,???,Candidate notification,OK,,,,"Ideal candidates have a master's degree in Mechanical Engineering, Vehicle Engineering or similar. Fundamental requirements: - Knowledge of Electric and Hybrid Motors - Knowledge of tools: Matlab, Simulink (Stateflow) very GOOD required - Previous knowledge in the automotive field (Vehicle Dynamics); - Knowledge of basic electrical engineering - Good knowledge of the English language; - Driving license B - Propensity for mobility for trips, including abroad - Dynamism, proactivity and ability to work under pressure",,,26-28K,Three-year degree,Biomedical Engineering,,,,3.0,,,,3.0,,3.0
4096723,Imported,26 - 30 years,CASALECCHIO DI RENO » Bologna ~ Emilia Romagna,Male,,"CANALYZER, DIANALYZER, JIRA, IBM DOORS, PYTHON",Other,Five-year degree,[3-5],Aeronautics,hse,2022,2022,"Project Engineer - Milan, Pomezia, Poggibonsi",Udine,,???,Candidate notification,,,,,"Ideal candidates have a master's degree in Mechanical Engineering, Vehicle Engineering or similar. Fundamental requirements: - Knowledge of Electric and Hybrid Motors - Knowledge of tools: Matlab, Simulink (Stateflow) very GOOD required - Previous knowledge in the automotive field (Vehicle Dynamics); - Knowledge of basic electrical engineering - Good knowledge of the English language; - Driving license B - Propensity for mobility for trips, including abroad - Dynamism, proactivity and ability to work under pressure",,,26-28K,Three-year degree,Biomedical Engineering,,,,,,,3.0,,3.0,
4096723,Imported,26 - 30 years,CASALECCHIO DI RENO » Bologna ~ Emilia Romagna,Male,,"CANALYZER, DIANALYZER, JIRA, IBM DOORS, PYTHON",Other,Five-year degree,[3-5],Aeronautics,hse,2022,2022,"Project Engineer - Milan, Pomezia, Poggibonsi",Udine,,???,HR interview,KO (technical skills),RS20.0263,3 - High,,"Ideal candidates have a master's degree in Mechanical Engineering, Vehicle Engineering or similar. Fundamental requirements: - Knowledge of Electric and Hybrid Motors - Knowledge of tools: Matlab, Simulink (Stateflow) very GOOD required - Previous knowledge in the automotive field (Vehicle Dynamics); - Knowledge of basic electrical engineering - Good knowledge of the English language; - Driving license B - Propensity for mobility for trips, including abroad - Dynamism, proactivity and ability to work under pressure",,,26-28K,Three-year degree,Biomedical Engineering,,,,2.0,,,2.0,2.0,2.0,3.0
4096723,Imported,26 - 30 years,CASALECCHIO DI RENO » Bologna ~ Emilia Romagna,Male,,"CANALYZER, DIANALYZER, JIRA, IBM DOORS, PYTHON",Other,Five-year degree,[3-5],Aeronautics,hse,2022,2022,"Project Engineer - Milan, Pomezia, Poggibonsi",Udine,,???,Candidate notification,OK (live),,3 - High,,"Ideal candidates have a master's degree in Mechanical Engineering, Vehicle Engineering or similar. Fundamental requirements: - Knowledge of Electric and Hybrid Motors - Knowledge of tools: Matlab, Simulink (Stateflow) very GOOD required - Previous knowledge in the automotive field (Vehicle Dynamics); - Knowledge of basic electrical engineering - Good knowledge of the English language; - Driving license B - Propensity for mobility for trips, including abroad - Dynamism, proactivity and ability to work under pressure",,,26-28K,Three-year degree,Biomedical Engineering,,,,1.0,2.0,,1.0,1.0,,
4096723,Imported,26 - 30 years,CASALECCHIO DI RENO » Bologna ~ Emilia Romagna,Male,,"CANALYZER, DIANALYZER, JIRA, IBM DOORS, PYTHON",Other,Five-year degree,[3-5],Aeronautics,hse,2022,2022,"Project Engineer - Milan, Pomezia, Poggibonsi",Udine,,???,BM interview,OK (live),RS23.0903,3 - High,,"Ideal candidates have a master's degree in Mechanical Engineering, Vehicle Engineering or similar. Fundamental requirements: - Knowledge of Electric and Hybrid Motors - Knowledge of tools: Matlab, Simulink (Stateflow) very GOOD required - Previous knowledge in the automotive field (Vehicle Dynamics); - Knowledge of basic electrical engineering - Good knowledge of the English language; - Driving license B - Propensity for mobility for trips, including abroad - Dynamism, proactivity and ability to work under pressure",,,26-28K,Three-year degree,Biomedical Engineering,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10002440,Imported,< 20 years,MAZARA DEL VALLO » Trapani ~ Sicily,Female,,,Mechanical engineering,Three-year degree,[0],,,2021,,,,Engineering,,Commercial note,,,,,,[1-3],,,Three-year degree,,,,,,,,,,1.0,
10002440,Imported,< 20 years,MAZARA DEL VALLO » Trapani ~ Sicily,Female,,,Mechanical engineering,Three-year degree,[0],,,2021,,,,Engineering,,BM interview,OK (live),,3 - High,,,[1-3],,,Three-year degree,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16543038,Imported,26 - 30 years,MONDOVI' » Cuneo ~ Piedmont,Male,,,Biomedical Engineering,Five-year degree,[0],,test automation developer,2021,,,,,,Candidate notification,,,,,,,,,,Aeronautical/Aerospace/Astronautics Engineering,,,,,,,,,,
16543038,Imported,26 - 30 years,MONDOVI' » Cuneo ~ Piedmont,Male,,,Biomedical Engineering,Five-year degree,[0],,test automation developer,2021,,,,,,BM interview,OK (live),RS23.0903,3 - High,,,,,,,Aeronautical/Aerospace/Astronautics Engineering,,,,,1.0,1.0,1.0,1.0,1.0,1.0
16543038,Imported,26 - 30 years,MONDOVI' » Cuneo ~ Piedmont,Male,,,Biomedical Engineering,Five-year degree,[0],,test automation developer,2021,,,,,,BM interview,OK (live),RS23.0903,3 - High,,,,,,,Aeronautical/Aerospace/Astronautics Engineering,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1964169,First contact,26 - 30 years,SETTIMO TORINESE » Turin ~ Piedmont,Male,,"., MECHANICAL DESIGN, TECHNICAL PRODUCT DEVELOPMENT",computer engineering,Three-year degree,[0],,supervision of electrical installations,2022,,,,,,Candidate notification,,RS22.1282,,,,,,,,,,Not available,26-28 K,4.0,,,,,,
1964169,First contact,26 - 30 years,SETTIMO TORINESE » Turin ~ Piedmont,Male,,"., MECHANICAL DESIGN, TECHNICAL PRODUCT DEVELOPMENT",computer engineering,Three-year degree,[0],,supervision of electrical installations,2022,,,,,,CV request,,,1 - Low,,,,,,,,,Not available,26-28 K,1.0,,,,,,
1964169,First contact,26 - 30 years,SETTIMO TORINESE » Turin ~ Piedmont,Male,,"., MECHANICAL DESIGN, TECHNICAL PRODUCT DEVELOPMENT",computer engineering,Three-year degree,[0],,supervision of electrical installations,2022,,,,,,BM interview,OK (live),,,,,,,,,,,Not available,26-28 K,,,3.0,2.0,,1.0,3.0
1964169,First contact,26 - 30 years,SETTIMO TORINESE » Turin ~ Piedmont,Male,,"., MECHANICAL DESIGN, TECHNICAL PRODUCT DEVELOPMENT",computer engineering,Three-year degree,[0],,supervision of electrical installations,2022,,,,,,Inadequate CV,,,3 - High,,,,,,,,,Not available,26-28 K,,1.0,1.0,,,1.0,1.0
1964169,First contact,26 - 30 years,SETTIMO TORINESE » Turin ~ Piedmont,Male,,"., MECHANICAL DESIGN, TECHNICAL PRODUCT DEVELOPMENT",computer engineering,Three-year degree,[0],,supervision of electrical installations,2022,,,,,,BM interview,OK (live),RS23.0903,3 - High,,,,,,,,,Not available,26-28 K,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1964169,First contact,26 - 30 years,SETTIMO TORINESE » Turin ~ Piedmont,Male,,"., MECHANICAL DESIGN, TECHNICAL PRODUCT DEVELOPMENT",computer engineering,Three-year degree,[0],,supervision of electrical installations,2022,,,,,,Technical interview,OK (live),RS23.0903,3 - High,,,,,,,,,Not available,26-28 K,1.0,,1.0,1.0,1.0,1.0,1.0
6641111,In selection,36 - 40 years,MISINTO » Monza-Brianza ~ Lombardy,Male,,,Other scientific subjects,High school graduation,[+10],Oil and Gas,,2022,,,,,,Inadequate CV,,RS20.0413,,,,,,,,,,,,,3.0,3.0,,,,
6641111,In selection,36 - 40 years,MISINTO » Monza-Brianza ~ Lombardy,Male,,,Other scientific subjects,High school graduation,[+10],Oil and Gas,,2022,,,,,,HR interview,OK,RS24.0200,2 - Medium,,,,,,,,,,,3.0,2.0,2.0,,3.0,4.0,1.0
6641111,In selection,36 - 40 years,MISINTO » Monza-Brianza ~ Lombardy,Male,,,Other scientific subjects,High school graduation,[+10],Oil and Gas,,2022,,,,,,CV request,OK (live),,3 - High,,,,,,,,,,,,,,1.0,,,
9570405,First contact,31 - 35 years,IGLESIAS » Carbonia Iglesias ~ Sardinia,Female,,"GRADUATE, ROBOTICS",industrial engineering,Five-year degree,[1-3],Consulting,Testing Engineering Internship,2022,,,,,,CV request,,,,,,,,,,,,,,,2.0,,,,,2.0
9570405,First contact,31 - 35 years,IGLESIAS » Carbonia Iglesias ~ Sardinia,Female,,"GRADUATE, ROBOTICS",industrial engineering,Five-year degree,[1-3],Consulting,Testing Engineering Internship,2022,,,,,,Sending SC to customer,,RS21.0650,2 - Medium,,,,,,,,,,,,,1.0,,,,3.0
403802,Hired,31 - 35 years,NAPLES » Naples ~ Campania,Male,,,electronic Engineering,Three-year degree,[7-10],Others,Junior Saleforce Developer,2021,2022,,,,,Technical interview,OK (live),RS22.0270,3 - High,,,[0],,30-32K,,,,Not available,34-36 K,4.0,2.0,3.0,2.0,,1.0,3.0
403802,Hired,31 - 35 years,NAPLES » Naples ~ Campania,Male,,,electronic Engineering,Three-year degree,[7-10],Others,Junior Saleforce Developer,2021,2022,,,,,BM interview,OK (live),RS23.0903,3 - High,,,[0],,30-32K,,,,Not available,34-36 K,1.0,1.0,1.0,1.0,1.0,1.0,1.0
403802,Hired,31 - 35 years,NAPLES » Naples ~ Campania,Male,,,electronic Engineering,Three-year degree,[7-10],Others,Junior Saleforce Developer,2021,2022,,,,,BM interview,OK (live),RS23.0903,3 - High,,,[0],,30-32K,,,,Not available,34-36 K,1.0,1.0,1.0,1.0,1.0,1.0,1.0
403802,Hired,31 - 35 years,NAPLES » Naples ~ Campania,Male,,,electronic Engineering,Three-year degree,[7-10],Others,Junior Saleforce Developer,2021,2022,,,,,BM interview,OK (live),RS23.0903,3 - High,,,[0],,30-32K,,,,Not available,34-36 K,2.0,1.0,1.0,1.0,1.0,1.0,1.0
1969430,QM,26 - 30 years,COVERAGE » Lecce ~ Puglia,Female,,"BIOMEDICAL ENGINEER, BIOMEDICAL ENGINEER, MEDICAL DEVICE, X",Surveyor,Five-year degree,[1-3],Services and Information Systems,Data Analyst,2022,,Administrative employee,,Engineering,Junior Consultant,Qualification Meeting,,RS23.1372,3 - High,,,[3-5],,34-36K,High school graduation,Informatics,Modena,,,2.0,,2.0,,4.0,,
1969430,QM,26 - 30 years,COVERAGE » Lecce ~ Puglia,Female,,"BIOMEDICAL ENGINEER, BIOMEDICAL ENGINEER, MEDICAL DEVICE, X",Surveyor,Five-year degree,[1-3],Services and Information Systems,Data Analyst,2022,,Administrative employee,,Engineering,Junior Consultant,Sending SC to customer,OK,,2 - Medium,,,[3-5],,34-36K,High school graduation,Informatics,Modena,,,3.0,2.0,2.0,4.0,,3.0,2.0
1969430,QM,26 - 30 years,COVERAGE » Lecce ~ Puglia,Female,,"BIOMEDICAL ENGINEER, BIOMEDICAL ENGINEER, MEDICAL DEVICE, X",Surveyor,Five-year degree,[1-3],Services and Information Systems,Data Analyst,2022,,Administrative employee,,Engineering,Junior Consultant,Candidate notification,,RS22.0648,,,,[3-5],,34-36K,High school graduation,Informatics,Modena,,,,,,,1.0,1.0,
1969430,QM,26 - 30 years,COVERAGE » Lecce ~ Puglia,Female,,"BIOMEDICAL ENGINEER, BIOMEDICAL ENGINEER, MEDICAL DEVICE, X",Surveyor,Five-year degree,[1-3],Services and Information Systems,Data Analyst,2022,,Administrative employee,,Engineering,Junior Consultant,BM interview,OK,RS21.0705,3 - High,,,[3-5],,34-36K,High school graduation,Informatics,Modena,,,2.0,2.0,,2.0,3.0,1.0,3.0
1969430,QM,26 - 30 years,COVERAGE » Lecce ~ Puglia,Female,,"BIOMEDICAL ENGINEER, BIOMEDICAL ENGINEER, MEDICAL DEVICE, X",Surveyor,Five-year degree,[1-3],Services and Information Systems,Data Analyst,2022,,Administrative employee,,Engineering,Junior Consultant,HR interview,OK,RS23.0903,2 - Medium,,,[3-5],,34-36K,High school graduation,Informatics,Modena,,,2.0,2.0,2.0,2.0,3.0,3.0,3.0
1969430,QM,26 - 30 years,COVERAGE » Lecce ~ Puglia,Female,,"BIOMEDICAL ENGINEER, BIOMEDICAL ENGINEER, MEDICAL DEVICE, X",Surveyor,Five-year degree,[1-3],Services and Information Systems,Data Analyst,2022,,Administrative employee,,Engineering,Junior Consultant,BM interview,OK (live),RS23.0903,3 - High,,,[3-5],,34-36K,High school graduation,Informatics,Modena,,,1.0,1.0,1.0,,1.0,1.0,1.0
12605822,In selection,20 - 25 years,TURIN » Turin ~ Piedmont,Male,,"SOLIDWORKS, AUTOCAD, MATLAB, AUTOMOTIVE, MECHANICAL",Aeronautical/Aerospace/Astronautics Engineering,Three-year degree,[0],,FRESH GRADUATE,2022,,,,,,CV request,,RS21.0980,,,,,,,,,,28-30 K,,,,,,,,
12605822,In selection,20 - 25 years,TURIN » Turin ~ Piedmont,Male,,"SOLIDWORKS, AUTOCAD, MATLAB, AUTOMOTIVE, MECHANICAL",Aeronautical/Aerospace/Astronautics Engineering,Three-year degree,[0],,FRESH GRADUATE,2022,,,,,,BM interview,OK (live),,3 - High,,,,,,,,,28-30 K,,1.0,,,,1.0,3.0,1.0
12605822,In selection,20 - 25 years,TURIN » Turin ~ Piedmont,Male,,"SOLIDWORKS, AUTOCAD, MATLAB, AUTOMOTIVE, MECHANICAL",Aeronautical/Aerospace/Astronautics Engineering,Three-year degree,[0],,FRESH GRADUATE,2022,,,,,,BM interview,OK (live),RS23.0903,3 - High,,,,,,,,,28-30 K,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8846609,In selection,20 - 25 years,PECETTO TORINESE » Turin ~ Piedmont,Male,,"ENG. AEROSPACE, MATLAB",industrial engineering,Three-year degree,[0],,System engineer / dissemination operations engineer,2022,,,,,,BM interview,OK (other candidate),RS23.0332,,,,,,,,,,,,,,3.0,4.0,,3.0,
8846609,In selection,20 - 25 years,PECETTO TORINESE » Turin ~ Piedmont,Male,,"ENG. AEROSPACE, MATLAB",industrial engineering,Three-year degree,[0],,System engineer / dissemination operations engineer,2022,,,,,,BM interview,OK (live),,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8846609,In selection,20 - 25 years,PECETTO TORINESE » Turin ~ Piedmont,Male,,"ENG. AEROSPACE, MATLAB",industrial engineering,Three-year degree,[0],,System engineer / dissemination operations engineer,2022,,,,,,BM interview,OK (live),RS23.0903,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8846609,In selection,20 - 25 years,PECETTO TORINESE » Turin ~ Piedmont,Male,,"ENG. AEROSPACE, MATLAB",industrial engineering,Three-year degree,[0],,System engineer / dissemination operations engineer,2022,,,,,,BM interview,OK (live),RS23.0903,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0
14320188,In selection,26 - 30 years,TURIN » Turin ~ Piedmont,Male,,,Energy and Nuclear Engineering,Three-year degree,[0],Automotive,Fresh graduate,2023,,,,,,Sending SC to customer,,,,,,,,32-34K,,,,,,,,,,,,
14320188,In selection,26 - 30 years,TURIN » Turin ~ Piedmont,Male,,,Energy and Nuclear Engineering,Three-year degree,[0],Automotive,Fresh graduate,2023,,,,,,BM interview,OK (live),RS23.0903,3 - High,,,,,32-34K,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14320188,In selection,26 - 30 years,TURIN » Turin ~ Piedmont,Male,,,Energy and Nuclear Engineering,Three-year degree,[0],Automotive,Fresh graduate,2023,,,,,,BM interview,OK (live),RS23.0903,3 - High,,,,,32-34K,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0
14320188,In selection,26 - 30 years,TURIN » Turin ~ Piedmont,Male,,,Energy and Nuclear Engineering,Three-year degree,[0],Automotive,Fresh graduate,2023,,,,,,BM interview,OK (live),,,,,,,32-34K,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14320188,In selection,26 - 30 years,TURIN » Turin ~ Piedmont,Male,,,Energy and Nuclear Engineering,Three-year degree,[0],Automotive,Fresh graduate,2023,,,,,,BM interview,OK (live),RS23.0903,3 - High,,,,,32-34K,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
173646,In selection,26 - 30 years,BARLETTA » Barletta-Andria-Trani ~ Puglia,Female,,,Chemist - Pharmaceutical,Three-year degree,[0],Others,,2021,,,,,,CV request,,RS23.0903,,,"Degree in Computer or Electronic Engineering or similar. Necessary skills: · Experience in developing real-time application software, preferably in the avionics field. · Experience in software development with C/C++ or Angular JS language. · Experience in managing software configuration with versioning tools (eg SVN, GIT). · Ability to draw up and consult technical specifications and documentation, mostly in English. Optional Skills: · Established knowledge of the RTCA/DO-178C Software certification standard. · Knowledge of the ARINC 653 standard. · Proven software development experience on real-time operating systems. · Knowledge of Esterel (SCADE) and/or Mathworks development toolchains. · Experience managing requirements with DOORS. · Knowledge of Testing Automation techniques. · Aptitude for team work and problem solving. · Availability to travel, in Italy and abroad, both for technical meetings and for testing and integration activities.",,,,,,,,,,,,,,,3.0
173646,In selection,26 - 30 years,BARLETTA » Barletta-Andria-Trani ~ Puglia,Female,,,Chemist - Pharmaceutical,Three-year degree,[0],Others,,2021,,,,,,BM interview,OK (live),RS23.0903,3 - High,,"Degree in Computer or Electronic Engineering or similar. Necessary skills: · Experience in developing real-time application software, preferably in the avionics field. · Experience in software development with C/C++ or Angular JS language. · Experience in managing software configuration with versioning tools (eg SVN, GIT). · Ability to draw up and consult technical specifications and documentation, mostly in English. Optional Skills: · Established knowledge of the RTCA/DO-178C Software certification standard. · Knowledge of the ARINC 653 standard. · Proven software development experience on real-time operating systems. · Knowledge of Esterel (SCADE) and/or Mathworks development toolchains. · Experience managing requirements with DOORS. · Knowledge of Testing Automation techniques. · Aptitude for team work and problem solving. · Availability to travel, in Italy and abroad, both for technical meetings and for testing and integration activities.",,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
173646,In selection,26 - 30 years,BARLETTA » Barletta-Andria-Trani ~ Puglia,Female,,,Chemist - Pharmaceutical,Three-year degree,[0],Others,,2021,,,,,,BM interview,OK (live),RS23.0903,3 - High,,"Degree in Computer or Electronic Engineering or similar. Necessary skills: · Experience in developing real-time application software, preferably in the avionics field. · Experience in software development with C/C++ or Angular JS language. · Experience in managing software configuration with versioning tools (eg SVN, GIT). · Ability to draw up and consult technical specifications and documentation, mostly in English. Optional Skills: · Established knowledge of the RTCA/DO-178C Software certification standard. · Knowledge of the ARINC 653 standard. · Proven software development experience on real-time operating systems. · Knowledge of Esterel (SCADE) and/or Mathworks development toolchains. · Experience managing requirements with DOORS. · Knowledge of Testing Automation techniques. · Aptitude for team work and problem solving. · Availability to travel, in Italy and abroad, both for technical meetings and for testing and integration activities.",,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
173646,In selection,26 - 30 years,BARLETTA » Barletta-Andria-Trani ~ Puglia,Female,,,Chemist - Pharmaceutical,Three-year degree,[0],Others,,2021,,,,,,BM interview,OK (live),RS23.0903,3 - High,,"Degree in Computer or Electronic Engineering or similar. Necessary skills: · Experience in developing real-time application software, preferably in the avionics field. · Experience in software development with C/C++ or Angular JS language. · Experience in managing software configuration with versioning tools (eg SVN, GIT). · Ability to draw up and consult technical specifications and documentation, mostly in English. Optional Skills: · Established knowledge of the RTCA/DO-178C Software certification standard. · Knowledge of the ARINC 653 standard. · Proven software development experience on real-time operating systems. · Knowledge of Esterel (SCADE) and/or Mathworks development toolchains. · Experience managing requirements with DOORS. · Knowledge of Testing Automation techniques. · Aptitude for team work and problem solving. · Availability to travel, in Italy and abroad, both for technical meetings and for testing and integration activities.",,,,,,,,,1.0,2.0,1.0,1.0,2.0,2.0,
16227313,In selection,26 - 30 years,UDINE » Udine ~ Friuli Venezia Giulia,Male,,,electronic Engineering,Five-year degree,[1-3],Automotive,,2023,,,,,,Contact note,,RS22.0852,,,,,,,,,,,,,,,,,,
16227313,In selection,26 - 30 years,UDINE » Udine ~ Friuli Venezia Giulia,Male,,,electronic Engineering,Five-year degree,[1-3],Automotive,,2023,,,,,,BM interview,OK,RS22.0323,3 - High,,,,,,,,,,,,2.0,2.0,3.0,2.0,2.0,1.0
16227313,In selection,26 - 30 years,UDINE » Udine ~ Friuli Venezia Giulia,Male,,,electronic Engineering,Five-year degree,[1-3],Automotive,,2023,,,,,,Candidate notification,OK (live),RS23.0903,3 - High,,,,,,,,,,,1.0,1.0,1.0,,,,
16227313,In selection,26 - 30 years,UDINE » Udine ~ Friuli Venezia Giulia,Male,,,electronic Engineering,Five-year degree,[1-3],Automotive,,2023,,,,,,BM interview,OK (live),RS23.0903,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14265815,First contact,26 - 30 years,AVEZZANO » L'Aquila ~ Abruzzo,Male,,,electronic Engineering,Three-year degree,[0],Others,,2021,,,,,,CV request,OK (live),RS23.1418,,,,[1-3],,,,,,,,,,,,,,
14265815,First contact,26 - 30 years,AVEZZANO » L'Aquila ~ Abruzzo,Male,,,electronic Engineering,Three-year degree,[0],Others,,2021,,,,,,BM interview,,RS23.0194,,,,[1-3],,,,,,,,,,1.0,,,,
14265815,First contact,26 - 30 years,AVEZZANO » L'Aquila ~ Abruzzo,Male,,,electronic Engineering,Three-year degree,[0],Others,,2021,,,,,,BM interview,OK (live),RS23.0903,3 - High,,,[1-3],,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14265815,First contact,26 - 30 years,AVEZZANO » L'Aquila ~ Abruzzo,Male,,,electronic Engineering,Three-year degree,[0],Others,,2021,,,,,,BM interview,OK (live),RS23.0903,3 - High,,,[1-3],,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0
7661044,Imported,36 - 40 years,CROATIA » (COUNTRY) ~ (OVERSEAS),Male,,,Mechanical engineering,Five-year degree,[0],Services and Information Systems,SW Engineer,2022,,,,,,Candidate notification,,,,,ok,,,,,Automotive Engineering,Milan,,,,,,,2.0,4.0,
7661044,Imported,36 - 40 years,CROATIA » (COUNTRY) ~ (OVERSEAS),Male,,,Mechanical engineering,Five-year degree,[0],Services and Information Systems,SW Engineer,2022,,,,,,Sending SC to customer,OK (live),,3 - High,,ok,,,,,Automotive Engineering,Milan,,,1.0,1.0,,1.0,1.0,1.0,1.0
7661044,Imported,36 - 40 years,CROATIA » (COUNTRY) ~ (OVERSEAS),Male,,,Mechanical engineering,Five-year degree,[0],Services and Information Systems,SW Engineer,2022,,,,,,BM interview,OK (live),RS23.0903,3 - High,,ok,,,,,Automotive Engineering,Milan,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7661044,Imported,36 - 40 years,CROATIA » (COUNTRY) ~ (OVERSEAS),Male,,,Mechanical engineering,Five-year degree,[0],Services and Information Systems,SW Engineer,2022,,,,,,BM interview,OK (live),RS23.0903,3 - High,,ok,,,,,Automotive Engineering,Milan,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14070022,First contact,31 - 35 years,TURIN » Turin ~ Piedmont,Male,,,electronic Engineering,High school graduation,[0],Automotive,,2020,,,,,,BM interview,,,,,,,,,,,,,Not available,,,,,,2.0,1.0
14070022,First contact,31 - 35 years,TURIN » Turin ~ Piedmont,Male,,,electronic Engineering,High school graduation,[0],Automotive,,2020,,,,,,CV request,OK (live),RS23.0903,,,,,,,,,,,Not available,3.0,1.0,1.0,1.0,1.0,1.0,1.0
1393707,Hired,20 - 25 years,BRINDISI » Brindisi ~ Puglia,Male,,,Information Engineering,Five-year degree,[0],,Application Engineer,2022,2022,,,,,CV request,OK (live),RS23.0903,3 - High,,,,,24-26K,Three-year degree,,,38-40 K,,,,,,,,
1393707,Hired,20 - 25 years,BRINDISI » Brindisi ~ Puglia,Male,,,Information Engineering,Five-year degree,[0],,Application Engineer,2022,2022,,,,,BM interview,OK (live),RS23.0903,3 - High,,,,,24-26K,Three-year degree,,,38-40 K,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7580903,Imported,31 - 35 years,TURIN » Turin ~ Piedmont,Male,,,Biomedical Engineering,Three-year degree,[0],Automotive,fresh graduate,2021,,,,,,Contact note,,,,,,,,,,,,,,,,,,,,
7580903,Imported,31 - 35 years,TURIN » Turin ~ Piedmont,Male,,,Biomedical Engineering,Three-year degree,[0],Automotive,fresh graduate,2021,,,,,,BM interview,OK (live),RS23.0903,3 - High,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0
7580903,Imported,31 - 35 years,TURIN » Turin ~ Piedmont,Male,,,Biomedical Engineering,Three-year degree,[0],Automotive,fresh graduate,2021,,,,,,BM interview,OK (live),RS23.0903,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14894205,Imported,20 - 25 years,MARINA DI GIOIOSA IONICA » Reggio-Calabria ~ Calabria,Female,,"CALIBRATION, CATIA, SOLIDWORKS, GT POWER, AVL BOOST, ENGINES, AUTOMOTIVE, INCA",Aeronautical/Aerospace/Astronautics Engineering,Three-year degree,[+10],Others,Product Safety Responsible,2022,2020,,,Engineering,Consultant,Contact note,,RS23.0903,,,,,- 20K,36-38K,,,Milan,,,,,2.0,,,,
14894205,Imported,20 - 25 years,MARINA DI GIOIOSA IONICA » Reggio-Calabria ~ Calabria,Female,,"CALIBRATION, CATIA, SOLIDWORKS, GT POWER, AVL BOOST, ENGINES, AUTOMOTIVE, INCA",Aeronautical/Aerospace/Astronautics Engineering,Three-year degree,[+10],Others,Product Safety Responsible,2022,2020,,,Engineering,Consultant,BM interview,OK (live),RS23.0903,2 - Medium,,,,- 20K,36-38K,,,Milan,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
