ID,Candidate State,Age Range,Residence,Sex,Protected category,TAG,Study area,Study Title,Years Experience,Sector,Last Role,Year of insertion,Year of Recruitment,Recruitment Request,Assumption Headquarters,Job Family Hiring,Job Title Hiring,event_type__val,event_feedback,linked_search__key,Overall,Job Description,Candidate Profile,Years Experience.1,Minimum Ral,Ral Maximum,Study Level,Study Area.1,Akkodis headquarters,Current Ral,Expected Ral,Technical Skills,Standing/Position,Comunication,Maturity,Dynamism,Mobility,English
17,In selection,< 20 years,TURIN » Turin ~ Piedmont,Male,,"PROJECT, JAVA, JIRA, SAP",Mechanical engineering,master's degree,[0],Consulting,Production Manager ,2020,,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,In selection,< 20 years,TURIN » Turin ~ Piedmont,Male,,"PROJECT, JAVA, JIRA, SAP",Mechanical engineering,master's degree,[0],Consulting,Production Manager ,2020,,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
83,In selection,> 45 years,ROME » Rome ~ Lazio,Female,,,Automotive Engineering,Three-year degree,[0],,Three-year Electronics Student,2019,,,,,,Candidate notification,OK,RS23.1429,,,,,,,,,,26-28 K,Not available,1.0,2.0,3.0,3.0,3.0,3.0,3.0
83,In selection,> 45 years,ROME » Rome ~ Lazio,Female,,,Automotive Engineering,Three-year degree,[0],,Three-year Electronics Student,2019,,,,,,BM interview,,RS18.0240,,,,,,,,,,26-28 K,Not available,2.0,2.0,2.0,,3.0,3.0,3.0
83,In selection,> 45 years,ROME » Rome ~ Lazio,Female,,,Automotive Engineering,Three-year degree,[0],,Three-year Electronics Student,2019,,,,,,Contact note,,,,,,,,,,,,26-28 K,Not available,,,3.0,3.0,,3.0,1.0
83,In selection,> 45 years,ROME » Rome ~ Lazio,Female,,,Automotive Engineering,Three-year degree,[0],,Three-year Electronics Student,2019,,,,,,Notify candidate,KO (seniority),RS22.1308,2 - Medium,,,,,,,,,26-28 K,Not available,1.0,1.0,1.0,4.0,1.0,,
56,First contact,26 - 30 years,MASSAFRA » Taranto ~ Puglia,Male,,,electronic Engineering,Five-year degree,[0],Others,,2022,,,,,,CV request,,,,,,,,,,,Milan,,,,,,2.0,,,
56,First contact,26 - 30 years,MASSAFRA » Taranto ~ Puglia,Male,,,electronic Engineering,Five-year degree,[0],Others,,2022,,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,,,,,Milan,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,Imported,26 - 30 years,MILAN » Milan ~ Lombardy,Male,,,Management Engineering,Five-year degree,[0],,,2021,,,,,,CV request,,,,,,,,,,,,,,,,,,,1.0,
23,Imported,26 - 30 years,MILAN » Milan ~ Lombardy,Male,,,Management Engineering,Five-year degree,[0],,,2021,,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,Imported,26 - 30 years,MILAN » Milan ~ Lombardy,Male,,,Management Engineering,Five-year degree,[0],,,2021,,,,,,Notify candidate,KO (seniority),RS22.0087,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46,Imported,26 - 30 years,BUTERA » Caltanissetta ~ Sicily,Male,,EGEOS,Mechanical engineering,Five-year degree,[0],Others,Software Engineer,2022,,,,,,CV request,,,2 - Medium,,,,,,,electronic Engineering,,,,,,,,3.0,,
46,Imported,26 - 30 years,BUTERA » Caltanissetta ~ Sicily,Male,,EGEOS,Mechanical engineering,Five-year degree,[0],Others,Software Engineer,2022,,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,,,,electronic Engineering,,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0
46,Imported,26 - 30 years,BUTERA » Caltanissetta ~ Sicily,Male,,EGEOS,Mechanical engineering,Five-year degree,[0],Others,Software Engineer,2022,,,,,,Notify candidate,KO (seniority),RS22.1308,,,,,,,,electronic Engineering,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46,Imported,26 - 30 years,BUTERA » Caltanissetta ~ Sicily,Male,,EGEOS,Mechanical engineering,Five-year degree,[0],Others,Software Engineer,2022,,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,,,,electronic Engineering,,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0
46,Imported,26 - 30 years,BUTERA » Caltanissetta ~ Sicily,Male,,EGEOS,Mechanical engineering,Five-year degree,[0],Others,Software Engineer,2022,,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,,,,electronic Engineering,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
41,Imported,20 - 25 years,ORISTANO » Oristano ~ Sardinia,Male,,,Management Engineering,Five-year degree,[0],Consulting,,2018,,Business Managers 5,,,,BM interview,,,,,,,,,,,Poggibonsi,,,,,,2.0,,,
41,Imported,20 - 25 years,ORISTANO » Oristano ~ Sardinia,Male,,,Management Engineering,Five-year degree,[0],Consulting,,2018,,Business Managers 5,,,,CV request,KO (seniority),RS22.1308,3 - High,,,,,,,,Poggibonsi,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,Hired,26 - 30 years,FERRARA » Ferrara ~ Emilia Romagna,Male,,AREOSPACE,Information Engineering,Three-year degree,[0],,Warehouse operator,2021,,,Pisa,Engineering,Senior Consultant,Candidate notification,OK,RS21.0218,,,,[0-1],,,,Information Engineering,Milan,20-22 K,34-36 K,1.0,2.0,,3.0,,,3.0
4,Hired,26 - 30 years,FERRARA » Ferrara ~ Emilia Romagna,Male,,AREOSPACE,Information Engineering,Three-year degree,[0],,Warehouse operator,2021,,,Pisa,Engineering,Senior Consultant,BM interview,OK,RS21.0576,2 - Medium,,,[0-1],,,,Information Engineering,Milan,20-22 K,34-36 K,2.0,3.0,2.0,,,1.0,3.0
4,Hired,26 - 30 years,FERRARA » Ferrara ~ Emilia Romagna,Male,,AREOSPACE,Information Engineering,Three-year degree,[0],,Warehouse operator,2021,,,Pisa,Engineering,Senior Consultant,Candidate notification,,RS22.1308,3 - High,,,[0-1],,,,Information Engineering,Milan,20-22 K,34-36 K,,,,1.0,3.0,,
4,Hired,26 - 30 years,FERRARA » Ferrara ~ Emilia Romagna,Male,,AREOSPACE,Information Engineering,Three-year degree,[0],,Warehouse operator,2021,,,Pisa,Engineering,Senior Consultant,Notify candidate,KO (seniority),RS22.1308,3 - High,,,[0-1],,,,Information Engineering,Milan,20-22 K,34-36 K,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,Hired,26 - 30 years,FERRARA » Ferrara ~ Emilia Romagna,Male,,AREOSPACE,Information Engineering,Three-year degree,[0],,Warehouse operator,2021,,,Pisa,Engineering,Senior Consultant,Notify candidate,KO (seniority),RS22.1308,3 - High,,,[0-1],,,,Information Engineering,Milan,20-22 K,34-36 K,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,Hired,26 - 30 years,FERRARA » Ferrara ~ Emilia Romagna,Male,,AREOSPACE,Information Engineering,Three-year degree,[0],,Warehouse operator,2021,,,Pisa,Engineering,Senior Consultant,Notify candidate,KO (seniority),RS22.1308,3 - High,,,[0-1],,,,Information Engineering,Milan,20-22 K,34-36 K,1.0,1.0,1.0,1.0,1.0,1.0,1.0
88,In selection,20 - 25 years,PERUGIA » Perugia ~ Umbria,Male,,,Aeronautical/Aerospace/Astronautics Engineering,Five-year degree,[0],,,2022,,Junior HR Recruiter - Internship,,,,BM interview,,RS23.0119,,,,[0-1],,,,,,Not available,,,2.0,,,,,
88,In selection,20 - 25 years,PERUGIA » Perugia ~ Umbria,Male,,,Aeronautical/Aerospace/Astronautics Engineering,Five-year degree,[0],,,2022,,Junior HR Recruiter - Internship,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,[0-1],,,,,,Not available,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
88,In selection,20 - 25 years,PERUGIA » Perugia ~ Umbria,Male,,,Aeronautical/Aerospace/Astronautics Engineering,Five-year degree,[0],,,2022,,Junior HR Recruiter - Internship,,,,Notify candidate,KO (seniority),RS22.1308,2 - Medium,,,[0-1],,,,,,Not available,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
88,In selection,20 - 25 years,PERUGIA » Perugia ~ Umbria,Male,,,Aeronautical/Aerospace/Astronautics Engineering,Five-year degree,[0],,,2022,,Junior HR Recruiter - Internship,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,[0-1],,,,,,Not available,,1.0,1.0,1.0,1.0,1.0,1.0,
88,In selection,20 - 25 years,PERUGIA » Perugia ~ Umbria,Male,,,Aeronautical/Aerospace/Astronautics Engineering,Five-year degree,[0],,,2022,,Junior HR Recruiter - Internship,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,[0-1],,,,,,Not available,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45,In selection,26 - 30 years,PALERMO » Palermo ~ Sicily,Male,,,chemical engineering,Five-year degree,[0],Others,,2022,,,,,,Candidate notification,KO (seniority),,,,,,,,,,,,,,,3.0,2.0,,,
45,In selection,26 - 30 years,PALERMO » Palermo ~ Sicily,Male,,,chemical engineering,Five-year degree,[0],Others,,2022,,,,,,Notify candidate,OK,RS23.1118,3 - High,,,,,,,,,,,2.0,4.0,1.0,1.0,1.0,1.0,1.0
34,First contact,20 - 25 years,TURIN » Turin ~ Piedmont,Female,,,computer engineering,Five-year degree,[0],Automotive,"technical employee, draftsman and designer",2022,,,,,,,,,,,,,,,,,,,,,,,,,,
34,First contact,20 - 25 years,TURIN » Turin ~ Piedmont,Female,,,computer engineering,Five-year degree,[0],Automotive,"technical employee, draftsman and designer",2022,,,,,,Notify candidate,OK,RS22.1308,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34,First contact,20 - 25 years,TURIN » Turin ~ Piedmont,Female,,,computer engineering,Five-year degree,[0],Automotive,"technical employee, draftsman and designer",2022,,,,,,Notify candidate,,RS22.1308,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34,First contact,20 - 25 years,TURIN » Turin ~ Piedmont,Female,,,computer engineering,Five-year degree,[0],Automotive,"technical employee, draftsman and designer",2022,,,,,,Notify candidate,KO (seniority),RS22.1308,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34,First contact,20 - 25 years,TURIN » Turin ~ Piedmont,Female,,,computer engineering,Five-year degree,[0],Automotive,"technical employee, draftsman and designer",2022,,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34,First contact,20 - 25 years,TURIN » Turin ~ Piedmont,Female,,,computer engineering,Five-year degree,[0],Automotive,"technical employee, draftsman and designer",2022,,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
52,In selection,20 - 25 years,GUDO VISCONTI » Milan ~ Lombardy,Male,,,Other humanities subjects,Five-year degree,[+10],,Master's student,2022,,,,,,Research association,,,,,,,20-22K,,Five-year degree,,,,,4.0,1.0,,,,,3.0
52,In selection,20 - 25 years,GUDO VISCONTI » Milan ~ Lombardy,Male,,,Other humanities subjects,Five-year degree,[+10],,Master's student,2022,,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,20-22K,,Five-year degree,,,,,1.0,1.0,1.0,1.0,,1.0,1.0
52,In selection,20 - 25 years,GUDO VISCONTI » Milan ~ Lombardy,Male,,,Other humanities subjects,Five-year degree,[+10],,Master's student,2022,,,,,,Notify candidate,KO (seniority),,3 - High,,,,20-22K,,Five-year degree,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,First contact,40 - 45 years,FIORENZUOLA D'ARDA » Piacenza ~ Emilia Romagna,Male,,,computer engineering,master's degree,[0],,,2021,,,,,,CV request,,RS22.1105,,,,,,,,,,,,,,,2.0,,1.0,
14,First contact,40 - 45 years,FIORENZUOLA D'ARDA » Piacenza ~ Emilia Romagna,Male,,,computer engineering,master's degree,[0],,,2021,,,,,,Notify candidate,KO (seniority),,,,,,,,,,,,,1.0,2.0,2.0,1.0,,1.0,1.0
14,First contact,40 - 45 years,FIORENZUOLA D'ARDA » Piacenza ~ Emilia Romagna,Male,,,computer engineering,master's degree,[0],,,2021,,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,In selection,20 - 25 years,TURIN » Turin ~ Piedmont,Male,,"MS PROJECT, PM",Biomedical Engineering,High school graduation,[0],Space,,2018,,,,,,BM interview,,RS22.0905,,,,,,,,,,,Not available,2.0,2.0,,,2.0,1.0,3.0
0,In selection,20 - 25 years,TURIN » Turin ~ Piedmont,Male,,"MS PROJECT, PM",Biomedical Engineering,High school graduation,[0],Space,,2018,,,,,,Candidate notification,,RS18.0729,2 - Medium,,,,,,,,,,Not available,,,,,3.0,2.0,3.0
0,In selection,20 - 25 years,TURIN » Turin ~ Piedmont,Male,,"MS PROJECT, PM",Biomedical Engineering,High school graduation,[0],Space,,2018,,,,,,Candidate notification,KO (retired),,2 - Medium,,,,,,,,,,Not available,2.0,,3.0,2.0,2.0,,3.0
0,In selection,20 - 25 years,TURIN » Turin ~ Piedmont,Male,,"MS PROJECT, PM",Biomedical Engineering,High school graduation,[0],Space,,2018,,,,,,Candidate notification,,,,,,,,,,,,,Not available,2.0,2.0,,3.0,,,
0,In selection,20 - 25 years,TURIN » Turin ~ Piedmont,Male,,"MS PROJECT, PM",Biomedical Engineering,High school graduation,[0],Space,,2018,,,,,,BM interview,OK,RS19.0126,,,,,,,,,,,Not available,3.0,2.0,2.0,,,1.0,
0,In selection,20 - 25 years,TURIN » Turin ~ Piedmont,Male,,"MS PROJECT, PM",Biomedical Engineering,High school graduation,[0],Space,,2018,,,,,,BM interview,OK,,,,,,,,,,,,Not available,,,,,3.0,2.0,3.0
0,In selection,20 - 25 years,TURIN » Turin ~ Piedmont,Male,,"MS PROJECT, PM",Biomedical Engineering,High school graduation,[0],Space,,2018,,,,,,Research association,OK,RS22.0433,3 - High,,,,,,,,,,Not available,3.0,,,,,,
0,In selection,20 - 25 years,TURIN » Turin ~ Piedmont,Male,,"MS PROJECT, PM",Biomedical Engineering,High school graduation,[0],Space,,2018,,,,,,Contact note,KO (seniority),,2 - Medium,,,,,,,,,,Not available,,2.0,,1.0,3.0,,
0,In selection,20 - 25 years,TURIN » Turin ~ Piedmont,Male,,"MS PROJECT, PM",Biomedical Engineering,High school graduation,[0],Space,,2018,,,,,,Notify candidate,KO (seniority),RS22.0076,3 - High,,,,,,,,,,Not available,,1.0,1.0,1.0,1.0,1.0,1.0
26,Imported,26 - 30 years,PALERMO » Palermo ~ Sicily,Male,,,Automation/Mechatronics Engineering,Five-year degree,[0],Others,,2023,,,,,,Contact note,,,2 - Medium,,,,,,,,,26-28 K,Not available,,,,,3.0,,3.0
26,Imported,26 - 30 years,PALERMO » Palermo ~ Sicily,Male,,,Automation/Mechatronics Engineering,Five-year degree,[0],Others,,2023,,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,,,,,,26-28 K,Not available,1.0,1.0,2.0,1.0,1.0,1.0,1.0
26,Imported,26 - 30 years,PALERMO » Palermo ~ Sicily,Male,,,Automation/Mechatronics Engineering,Five-year degree,[0],Others,,2023,,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,,,,,,26-28 K,Not available,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,Imported,26 - 30 years,PALERMO » Palermo ~ Sicily,Male,,,Automation/Mechatronics Engineering,Five-year degree,[0],Others,,2023,,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,,,,,,26-28 K,Not available,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,Imported,26 - 30 years,PALERMO » Palermo ~ Sicily,Male,,,Automation/Mechatronics Engineering,Five-year degree,[0],Others,,2023,,,,,,,KO (seniority),RS22.1308,3 - High,,,,,,,,,26-28 K,Not available,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,Imported,26 - 30 years,PALERMO » Palermo ~ Sicily,Male,,,Automation/Mechatronics Engineering,Five-year degree,[0],Others,,2023,,,,,,Notify candidate,OK (waiting for departure),RS22.1308,3 - High,,,,,,,,,26-28 K,Not available,1.0,1.0,1.0,1.0,1.0,1.0,
75,In selection,< 20 years,VICO EQUENSE » Naples ~ Campania,Male,,,Management Engineering,master's degree,[0],Automotive,Permission Assistance Services,2023,,,,,,CV request,,,,,,,,,,,,Not available,,2.0,,2.0,,,2.0,
75,In selection,< 20 years,VICO EQUENSE » Naples ~ Campania,Male,,,Management Engineering,master's degree,[0],Automotive,Permission Assistance Services,2023,,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,,,,,,Not available,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,Imported,26 - 30 years,MILAN » Milan ~ Lombardy,Male,,"ANSYS FLUENT, ANSYS, ANSYS FLUENT, CAD, CREO, CFD, NEO",Automotive Engineering,Five-year degree,[0],Space,CAD designer,2021,2019,,,,,Candidate notification,,,,,,,30-32K,,,Information Engineering,,,34-36 K,,,,,,3.0,
29,Imported,26 - 30 years,MILAN » Milan ~ Lombardy,Male,,"ANSYS FLUENT, ANSYS, ANSYS FLUENT, CAD, CREO, CFD, NEO",Automotive Engineering,Five-year degree,[0],Space,CAD designer,2021,2019,,,,,Sending SC to customer,KO (seniority),RS22.0219,,,,,30-32K,,,Information Engineering,,,34-36 K,2.0,2.0,1.0,,2.0,1.0,
29,Imported,26 - 30 years,MILAN » Milan ~ Lombardy,Male,,"ANSYS FLUENT, ANSYS, ANSYS FLUENT, CAD, CREO, CFD, NEO",Automotive Engineering,Five-year degree,[0],Space,CAD designer,2021,2019,,,,,Notify candidate,,RS22.1308,,,,,30-32K,,,Information Engineering,,,34-36 K,1.0,,,,,1.0,1.0
29,Imported,26 - 30 years,MILAN » Milan ~ Lombardy,Male,,"ANSYS FLUENT, ANSYS, ANSYS FLUENT, CAD, CREO, CFD, NEO",Automotive Engineering,Five-year degree,[0],Space,CAD designer,2021,2019,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,30-32K,,,Information Engineering,,,34-36 K,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,Imported,26 - 30 years,MILAN » Milan ~ Lombardy,Male,,"ANSYS FLUENT, ANSYS, ANSYS FLUENT, CAD, CREO, CFD, NEO",Automotive Engineering,Five-year degree,[0],Space,CAD designer,2021,2019,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,30-32K,,,Information Engineering,,,34-36 K,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,Imported,26 - 30 years,MILAN » Milan ~ Lombardy,Male,,"ANSYS FLUENT, ANSYS, ANSYS FLUENT, CAD, CREO, CFD, NEO",Automotive Engineering,Five-year degree,[0],Space,CAD designer,2021,2019,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,30-32K,,,Information Engineering,,,34-36 K,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,Imported,26 - 30 years,MILAN » Milan ~ Lombardy,Male,,"ANSYS FLUENT, ANSYS, ANSYS FLUENT, CAD, CREO, CFD, NEO",Automotive Engineering,Five-year degree,[0],Space,CAD designer,2021,2019,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,30-32K,,,Information Engineering,,,34-36 K,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,Imported,26 - 30 years,MILAN » Milan ~ Lombardy,Male,,"ANSYS FLUENT, ANSYS, ANSYS FLUENT, CAD, CREO, CFD, NEO",Automotive Engineering,Five-year degree,[0],Space,CAD designer,2021,2019,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,30-32K,,,Information Engineering,,,34-36 K,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,Imported,26 - 30 years,MILAN » Milan ~ Lombardy,Male,,"ANSYS FLUENT, ANSYS, ANSYS FLUENT, CAD, CREO, CFD, NEO",Automotive Engineering,Five-year degree,[0],Space,CAD designer,2021,2019,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,30-32K,,,Information Engineering,,,34-36 K,1.0,1.0,1.0,,1.0,1.0,1.0
29,Imported,26 - 30 years,MILAN » Milan ~ Lombardy,Male,,"ANSYS FLUENT, ANSYS, ANSYS FLUENT, CAD, CREO, CFD, NEO",Automotive Engineering,Five-year degree,[0],Space,CAD designer,2021,2019,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,30-32K,,,Information Engineering,,,34-36 K,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,Imported,26 - 30 years,MILAN » Milan ~ Lombardy,Male,,"ANSYS FLUENT, ANSYS, ANSYS FLUENT, CAD, CREO, CFD, NEO",Automotive Engineering,Five-year degree,[0],Space,CAD designer,2021,2019,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,30-32K,,,Information Engineering,,,34-36 K,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,Imported,26 - 30 years,MILAN » Milan ~ Lombardy,Male,,"ANSYS FLUENT, ANSYS, ANSYS FLUENT, CAD, CREO, CFD, NEO",Automotive Engineering,Five-year degree,[0],Space,CAD designer,2021,2019,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,30-32K,,,Information Engineering,,,34-36 K,1.0,1.0,1.0,1.0,1.0,,1.0
10,First contact,20 - 25 years,CATTLE » Foggia ~ Puglia,Female,,"., BIOMEDICAL, C, FIRMWARE, MICROCONTROLLERS, VHDL, ELECTRONICS, HARDWARE, HW, SENSORS",Management Engineering,Three-year degree,[5-7],,Material Coordinator,2023,,,,,,CV request,,,,,,,,,,,,,,,,,,,,
10,First contact,20 - 25 years,CATTLE » Foggia ~ Puglia,Female,,"., BIOMEDICAL, C, FIRMWARE, MICROCONTROLLERS, VHDL, ELECTRONICS, HARDWARE, HW, SENSORS",Management Engineering,Three-year degree,[5-7],,Material Coordinator,2023,,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,First contact,20 - 25 years,CATTLE » Foggia ~ Puglia,Female,,"., BIOMEDICAL, C, FIRMWARE, MICROCONTROLLERS, VHDL, ELECTRONICS, HARDWARE, HW, SENSORS",Management Engineering,Three-year degree,[5-7],,Material Coordinator,2023,,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0
10,First contact,20 - 25 years,CATTLE » Foggia ~ Puglia,Female,,"., BIOMEDICAL, C, FIRMWARE, MICROCONTROLLERS, VHDL, ELECTRONICS, HARDWARE, HW, SENSORS",Management Engineering,Three-year degree,[5-7],,Material Coordinator,2023,,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,First contact,20 - 25 years,CATTLE » Foggia ~ Puglia,Female,,"., BIOMEDICAL, C, FIRMWARE, MICROCONTROLLERS, VHDL, ELECTRONICS, HARDWARE, HW, SENSORS",Management Engineering,Three-year degree,[5-7],,Material Coordinator,2023,,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0
10,First contact,20 - 25 years,CATTLE » Foggia ~ Puglia,Female,,"., BIOMEDICAL, C, FIRMWARE, MICROCONTROLLERS, VHDL, ELECTRONICS, HARDWARE, HW, SENSORS",Management Engineering,Three-year degree,[5-7],,Material Coordinator,2023,,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0
5,Imported,36 - 40 years,MANTOVA » Mantua ~ Lombardy,Male,,"., 2D CAD, OFFICE, MS PROJECT, PROJECT MANAGEMENT",Biomedical Engineering,Five-year degree,[0],Space,,2020,,Quality/Product Assurance,,Engineering,,CV request,,,,,"Degree in Mechanical, Energy, Automotive Engineering or equivalent - Excellent knowledge of the functioning and components of an air conditioning system, and of engine cooling systems in vehicles with internal combustion, hybrid or electric engines - Knowledge of the automotive sector - Excellent knowledge of the English language - Excellent knowledge of Microsoft Office (Excel, Powerpoint, Word, Project) - Good aptitude for problem solving and team work - Knowledge of tools such as: CDA, IPEmotion, Dianlyzer is appreciated",,,,,,,Not available,Not available,3.0,,3.0,,,,
5,Imported,36 - 40 years,MANTOVA » Mantua ~ Lombardy,Male,,"., 2D CAD, OFFICE, MS PROJECT, PROJECT MANAGEMENT",Biomedical Engineering,Five-year degree,[0],Space,,2020,,Quality/Product Assurance,,Engineering,,CV request,KO (seniority),RS22.1066,3 - High,,"Degree in Mechanical, Energy, Automotive Engineering or equivalent - Excellent knowledge of the functioning and components of an air conditioning system, and of engine cooling systems in vehicles with internal combustion, hybrid or electric engines - Knowledge of the automotive sector - Excellent knowledge of the English language - Excellent knowledge of Microsoft Office (Excel, Powerpoint, Word, Project) - Good aptitude for problem solving and team work - Knowledge of tools such as: CDA, IPEmotion, Dianlyzer is appreciated",,,,,,,Not available,Not available,,1.0,,,3.0,1.0,1.0
5,Imported,36 - 40 years,MANTOVA » Mantua ~ Lombardy,Male,,"., 2D CAD, OFFICE, MS PROJECT, PROJECT MANAGEMENT",Biomedical Engineering,Five-year degree,[0],Space,,2020,,Quality/Product Assurance,,Engineering,,Notify candidate,KO (seniority),RS22.1308,3 - High,,"Degree in Mechanical, Energy, Automotive Engineering or equivalent - Excellent knowledge of the functioning and components of an air conditioning system, and of engine cooling systems in vehicles with internal combustion, hybrid or electric engines - Knowledge of the automotive sector - Excellent knowledge of the English language - Excellent knowledge of Microsoft Office (Excel, Powerpoint, Word, Project) - Good aptitude for problem solving and team work - Knowledge of tools such as: CDA, IPEmotion, Dianlyzer is appreciated",,,,,,,Not available,Not available,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,First contact,26 - 30 years,TURIN » Turin ~ Piedmont,Male,,C++,Biomedical Engineering,Five-year degree,[+10],Others,design,2022,,,,Engineering,,Contact note,,RS22.0642,,,Master's Degree in Aerospace Engineering Strong interest in the space industry,,,,,,,,,,,,,,,
1,First contact,26 - 30 years,TURIN » Turin ~ Piedmont,Male,,C++,Biomedical Engineering,Five-year degree,[+10],Others,design,2022,,,,Engineering,,Notify candidate,KO (seniority),RS22.0093,2 - Medium,,Master's Degree in Aerospace Engineering Strong interest in the space industry,,,,,,,,,1.0,2.0,,2.0,2.0,,
1,First contact,26 - 30 years,TURIN » Turin ~ Piedmont,Male,,C++,Biomedical Engineering,Five-year degree,[+10],Others,design,2022,,,,Engineering,,Notify candidate,KO (seniority),,3 - High,,Master's Degree in Aerospace Engineering Strong interest in the space industry,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,First contact,26 - 30 years,TURIN » Turin ~ Piedmont,Male,,C++,Biomedical Engineering,Five-year degree,[+10],Others,design,2022,,,,Engineering,,Notify candidate,KO (seniority),RS22.1308,3 - High,,Master's Degree in Aerospace Engineering Strong interest in the space industry,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,First contact,26 - 30 years,TURIN » Turin ~ Piedmont,Male,,C++,Biomedical Engineering,Five-year degree,[+10],Others,design,2022,,,,Engineering,,Notify candidate,KO (seniority),RS22.1308,3 - High,,Master's Degree in Aerospace Engineering Strong interest in the space industry,,,,,,,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0
9,First contact,26 - 30 years,BARI » Bari ~ Puglia,Male,,,Management Engineering,Five-year degree,[0-1],,,2018,,,,,,Contact note,KO (seniority),RS21.1016,,,,,,,,,,,,,,2.0,,,,
