ID,Candidate State,Age Range,Residence,Sex,Protected category,TAG,Study area,Study Title,Years Experience,Sector,Last Role,Year of insertion,Year of Recruitment,Recruitment Request,Assumption Headquarters,Job Family Hiring,Job Title Hiring,event_type__val,event_feedback,linked_search__key,Overall,Job Description,Candidate Profile,Years Experience.1,Minimum Ral,Ral Maximum,Study Level,Study Area.1,Akkodis headquarters,Current Ral,Expected Ral,Technical Skills,Standing/Position,Comunication,Maturity,Dynamism,Mobility,English
34,Imported,26 - 30 years,CASERTA » Caserta ~ Campania,Female,,"INVENTOR, INVENTOR, AUTOCAD, UNITY, PYTHON, ANSYS, C++, PM, DESIGN, UNITY",Mechanical engineering,Five-year degree,[0],,,2023,,,,,Junior Consultant,CV request,,,3 - High,,Master Degree in Management Engineering or equivalent Project/Program Leader Requirements and Qualifications • Able to work effectively under pressure • Flexible and able to multitask on several different aspects of a project or on multiple projects • Able to produce quality work with strict deadlines English language is mandatory,,,,Five-year degree,,,Not available,Not available,,,,,,1.0,3.0
34,Imported,26 - 30 years,CASERTA » Caserta ~ Campania,Female,,"INVENTOR, INVENTOR, AUTOCAD, UNITY, PYTHON, ANSYS, C++, PM, DESIGN, UNITY",Mechanical engineering,Five-year degree,[0],,,2023,,,,,Junior Consultant,BM interview,OK (live),RS22.0441,3 - High,,Master Degree in Management Engineering or equivalent Project/Program Leader Requirements and Qualifications • Able to work effectively under pressure • Flexible and able to multitask on several different aspects of a project or on multiple projects • Able to produce quality work with strict deadlines English language is mandatory,,,,Five-year degree,,,Not available,Not available,1.0,2.0,1.0,1.0,1.0,1.0,1.0
52,Imported,26 - 30 years,UNITED ARAB EMIRATES » (STATE) ~ (OVERSEAS),Male,,,chemical engineering,Three-year degree,[0],Others,Electrified Powertrain Controls Engineer Consultant,2023,,,,,,CV request,,RS22.0795,,,,,,,,,,,,,,,,,,
52,Imported,26 - 30 years,UNITED ARAB EMIRATES » (STATE) ~ (OVERSEAS),Male,,,chemical engineering,Three-year degree,[0],Others,Electrified Powertrain Controls Engineer Consultant,2023,,,,,,BM interview,OK (live),RS22.0441,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0
14,In selection,20 - 25 years,TURIN » Turin ~ Piedmont,Female,,"OFFICE, EXCEL",Biomedical Engineering,High school graduation,[0],Services and Information Systems,,2022,2024,,Turin,,Advanced Consultant,BM interview,,,,"The supply consists of the professional managerial service of a systems nature called ILS Engineer Manager which falls within the scope of the BU's logistics engineering (BU Elettronica Italia/CS3 LoB Engineering). The service must cover a period of 12 months starting from the activation of the supply. The activities typically covered by the ILS Engineering Manager are the following: ? Ensure the correct performance of all engineering activities, according to operational plans and in compliance with defined costs; ? Cooperate with the Procurement Manager to establish make or buy policies; ? Ensure the correct execution of configuration activities; ? Collaborate with the Operation Manager to ensure the best integration between design and development activities and industrialization and product/service activities; ? Collaborate with the Project Assurance Manager to ensure the verification of all qualitative aspects of both the products produced and the services; ? Alignment of data and information recalled in ILS deliveries; ? Analysis of technical issues associated with the ILS Engineering Manager; ? Verification of the Supply Materials in all its phases in accordance with what is described in the Error paragraph. The reference source was not found., which includes but is not limited to: ? Preparatory activities during the purchase or production of Materials; ? Verification of documentation of Materials; ? Documentation production of Materials; ? Engineering activities necessary for verifying the compliance of the parts with Quality; ? Engineering activities necessary for Visual Inspection activities on site or at suppliers; The activities must be developed in accordance with the MLST of the Program in question and programmed following the indications of the LEONARDO Program PEM/ILS. ? Monitoring of engineering risks for the project life cycle; ? Management of requests whose solution is addressed to on-site resources or, possibly, to subcontractors.",As doctoral profiles related to optics preference As SW tools they use: - Zemax Opticstudio - Asap - Fred - Matlab/python Space enthusiasts,[3-5],,28-30K,,,,,,,,,,,,
14,In selection,20 - 25 years,TURIN » Turin ~ Piedmont,Female,,"OFFICE, EXCEL",Biomedical Engineering,High school graduation,[0],Services and Information Systems,,2022,2024,,Turin,,Advanced Consultant,BM interview,OK,RS22.0441,3 - High,"The supply consists of the professional managerial service of a systems nature called ILS Engineer Manager which falls within the scope of the BU's logistics engineering (BU Elettronica Italia/CS3 LoB Engineering). The service must cover a period of 12 months starting from the activation of the supply. The activities typically covered by the ILS Engineering Manager are the following: ? Ensure the correct performance of all engineering activities, according to operational plans and in compliance with defined costs; ? Cooperate with the Procurement Manager to establish make or buy policies; ? Ensure the correct execution of configuration activities; ? Collaborate with the Operation Manager to ensure the best integration between design and development activities and industrialization and product/service activities; ? Collaborate with the Project Assurance Manager to ensure the verification of all qualitative aspects of both the products produced and the services; ? Alignment of data and information recalled in ILS deliveries; ? Analysis of technical issues associated with the ILS Engineering Manager; ? Verification of the Supply Materials in all its phases in accordance with what is described in the Error paragraph. The reference source was not found., which includes but is not limited to: ? Preparatory activities during the purchase or production of Materials; ? Verification of documentation of Materials; ? Documentation production of Materials; ? Engineering activities necessary for verifying the compliance of the parts with Quality; ? Engineering activities necessary for Visual Inspection activities on site or at suppliers; The activities must be developed in accordance with the MLST of the Program in question and programmed following the indications of the LEONARDO Program PEM/ILS. ? Monitoring of engineering risks for the project life cycle; ? Management of requests whose solution is addressed to on-site resources or, possibly, to subcontractors.",As doctoral profiles related to optics preference As SW tools they use: - Zemax Opticstudio - Asap - Fred - Matlab/python Space enthusiasts,[3-5],,28-30K,,,,,,1.0,2.0,1.0,3.0,1.0,1.0,1.0
14,In selection,20 - 25 years,TURIN » Turin ~ Piedmont,Female,,"OFFICE, EXCEL",Biomedical Engineering,High school graduation,[0],Services and Information Systems,,2022,2024,,Turin,,Advanced Consultant,BM interview,OK (live),RS22.0441,3 - High,"The supply consists of the professional managerial service of a systems nature called ILS Engineer Manager which falls within the scope of the BU's logistics engineering (BU Elettronica Italia/CS3 LoB Engineering). The service must cover a period of 12 months starting from the activation of the supply. The activities typically covered by the ILS Engineering Manager are the following: ? Ensure the correct performance of all engineering activities, according to operational plans and in compliance with defined costs; ? Cooperate with the Procurement Manager to establish make or buy policies; ? Ensure the correct execution of configuration activities; ? Collaborate with the Operation Manager to ensure the best integration between design and development activities and industrialization and product/service activities; ? Collaborate with the Project Assurance Manager to ensure the verification of all qualitative aspects of both the products produced and the services; ? Alignment of data and information recalled in ILS deliveries; ? Analysis of technical issues associated with the ILS Engineering Manager; ? Verification of the Supply Materials in all its phases in accordance with what is described in the Error paragraph. The reference source was not found., which includes but is not limited to: ? Preparatory activities during the purchase or production of Materials; ? Verification of documentation of Materials; ? Documentation production of Materials; ? Engineering activities necessary for verifying the compliance of the parts with Quality; ? Engineering activities necessary for Visual Inspection activities on site or at suppliers; The activities must be developed in accordance with the MLST of the Program in question and programmed following the indications of the LEONARDO Program PEM/ILS. ? Monitoring of engineering risks for the project life cycle; ? Management of requests whose solution is addressed to on-site resources or, possibly, to subcontractors.",As doctoral profiles related to optics preference As SW tools they use: - Zemax Opticstudio - Asap - Fred - Matlab/python Space enthusiasts,[3-5],,28-30K,,,,,,1.0,1.0,2.0,,1.0,1.0,1.0
14,In selection,20 - 25 years,TURIN » Turin ~ Piedmont,Female,,"OFFICE, EXCEL",Biomedical Engineering,High school graduation,[0],Services and Information Systems,,2022,2024,,Turin,,Advanced Consultant,BM interview,OK (live),RS23.1522,3 - High,"The supply consists of the professional managerial service of a systems nature called ILS Engineer Manager which falls within the scope of the BU's logistics engineering (BU Elettronica Italia/CS3 LoB Engineering). The service must cover a period of 12 months starting from the activation of the supply. The activities typically covered by the ILS Engineering Manager are the following: ? Ensure the correct performance of all engineering activities, according to operational plans and in compliance with defined costs; ? Cooperate with the Procurement Manager to establish make or buy policies; ? Ensure the correct execution of configuration activities; ? Collaborate with the Operation Manager to ensure the best integration between design and development activities and industrialization and product/service activities; ? Collaborate with the Project Assurance Manager to ensure the verification of all qualitative aspects of both the products produced and the services; ? Alignment of data and information recalled in ILS deliveries; ? Analysis of technical issues associated with the ILS Engineering Manager; ? Verification of the Supply Materials in all its phases in accordance with what is described in the Error paragraph. The reference source was not found., which includes but is not limited to: ? Preparatory activities during the purchase or production of Materials; ? Verification of documentation of Materials; ? Documentation production of Materials; ? Engineering activities necessary for verifying the compliance of the parts with Quality; ? Engineering activities necessary for Visual Inspection activities on site or at suppliers; The activities must be developed in accordance with the MLST of the Program in question and programmed following the indications of the LEONARDO Program PEM/ILS. ? Monitoring of engineering risks for the project life cycle; ? Management of requests whose solution is addressed to on-site resources or, possibly, to subcontractors.",As doctoral profiles related to optics preference As SW tools they use: - Zemax Opticstudio - Asap - Fred - Matlab/python Space enthusiasts,[3-5],,28-30K,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,In selection,20 - 25 years,TURIN » Turin ~ Piedmont,Female,,"OFFICE, EXCEL",Biomedical Engineering,High school graduation,[0],Services and Information Systems,,2022,2024,,Turin,,Advanced Consultant,BM interview,OK (live),RS22.0441,3 - High,"The supply consists of the professional managerial service of a systems nature called ILS Engineer Manager which falls within the scope of the BU's logistics engineering (BU Elettronica Italia/CS3 LoB Engineering). The service must cover a period of 12 months starting from the activation of the supply. The activities typically covered by the ILS Engineering Manager are the following: ? Ensure the correct performance of all engineering activities, according to operational plans and in compliance with defined costs; ? Cooperate with the Procurement Manager to establish make or buy policies; ? Ensure the correct execution of configuration activities; ? Collaborate with the Operation Manager to ensure the best integration between design and development activities and industrialization and product/service activities; ? Collaborate with the Project Assurance Manager to ensure the verification of all qualitative aspects of both the products produced and the services; ? Alignment of data and information recalled in ILS deliveries; ? Analysis of technical issues associated with the ILS Engineering Manager; ? Verification of the Supply Materials in all its phases in accordance with what is described in the Error paragraph. The reference source was not found., which includes but is not limited to: ? Preparatory activities during the purchase or production of Materials; ? Verification of documentation of Materials; ? Documentation production of Materials; ? Engineering activities necessary for verifying the compliance of the parts with Quality; ? Engineering activities necessary for Visual Inspection activities on site or at suppliers; The activities must be developed in accordance with the MLST of the Program in question and programmed following the indications of the LEONARDO Program PEM/ILS. ? Monitoring of engineering risks for the project life cycle; ? Management of requests whose solution is addressed to on-site resources or, possibly, to subcontractors.",As doctoral profiles related to optics preference As SW tools they use: - Zemax Opticstudio - Asap - Fred - Matlab/python Space enthusiasts,[3-5],,28-30K,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,In selection,26 - 30 years,CAROVIGNO » Brindisi ~ Puglia,Male,,"ABAQUS, INVENTOR, INVENTOR, SOLIDWORKS, MATLAB, PYTHON, INVENTOR, ABACUS, MECHANICAL DESIGN, MACHINE LEARNING, PYTHON, MATLAB",computer engineering,Five-year degree,[0-1],Automotive,,2021,,,Rome,,,CV request,,RS22.1328,,,,,,,,,,,,,,3.0,,,,
0,In selection,26 - 30 years,CAROVIGNO » Brindisi ~ Puglia,Male,,"ABAQUS, INVENTOR, INVENTOR, SOLIDWORKS, MATLAB, PYTHON, INVENTOR, ABACUS, MECHANICAL DESIGN, MACHINE LEARNING, PYTHON, MATLAB",computer engineering,Five-year degree,[0-1],Automotive,,2021,,,Rome,,,Contact note,OK,RS22.0441,3 - High,,,,,,,,,,,,2.0,,,1.0,1.0,
0,In selection,26 - 30 years,CAROVIGNO » Brindisi ~ Puglia,Male,,"ABAQUS, INVENTOR, INVENTOR, SOLIDWORKS, MATLAB, PYTHON, INVENTOR, ABACUS, MECHANICAL DESIGN, MACHINE LEARNING, PYTHON, MATLAB",computer engineering,Five-year degree,[0-1],Automotive,,2021,,,Rome,,,BM interview,OK (live),RS22.0441,3 - High,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,2.0,1.0
26,Imported,> 45 years,CASALGRASSO » Cuneo ~ Piedmont,Female,,"., ISO13485, MEDICAL DEVICES, REGULATORY",Aeronautical/Aerospace/Astronautics Engineering,Three-year degree,[0],Others,Fresh graduate,2019,,,,Engineering,,Candidate notification,,,,,,,,,,,,,,,,,,,,
26,Imported,> 45 years,CASALGRASSO » Cuneo ~ Piedmont,Female,,"., ISO13485, MEDICAL DEVICES, REGULATORY",Aeronautical/Aerospace/Astronautics Engineering,Three-year degree,[0],Others,Fresh graduate,2019,,,,Engineering,,BM interview,OK (live),RS22.0441,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
75,Imported,< 20 years,CASERTA » Caserta ~ Campania,Male,,"C, MATLAB, JAVA",Other,High school graduation,[0],Services and Information Systems,,2022,,,,,Junior Consultant,Candidate notification,,,,,,,24-26K,,,,,,Not available,,,,,,,1.0
75,Imported,< 20 years,CASERTA » Caserta ~ Campania,Male,,"C, MATLAB, JAVA",Other,High school graduation,[0],Services and Information Systems,,2022,,,,,Junior Consultant,BM interview,OK (live),RS22.0441,3 - High,,,,24-26K,,,,,,Not available,1.0,1.0,1.0,1.0,1.0,1.0,1.0
75,Imported,< 20 years,CASERTA » Caserta ~ Campania,Male,,"C, MATLAB, JAVA",Other,High school graduation,[0],Services and Information Systems,,2022,,,,,Junior Consultant,BM interview,OK (live),RS22.0441,3 - High,,,,24-26K,,,,,,Not available,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,Imported,26 - 30 years,RUBIERA » Reggio-Emilia ~ Emilia Romagna,Female,,,Informatics,Five-year degree,[0],Others,,2018,,,,,,Candidate notification,,,,,,,,,,,,,,,1.0,,,,,
29,Imported,26 - 30 years,RUBIERA » Reggio-Emilia ~ Emilia Romagna,Female,,,Informatics,Five-year degree,[0],Others,,2018,,,,,,BM interview,OK,RS22.0441,3 - High,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,3.0
10,Imported,26 - 30 years,TRANI » Barletta-Andria-Trani ~ Puglia,Male,,,Aeronautical/Aerospace/Astronautics Engineering,Professional qualification,[0],,,2022,2019,,Modena,,,CV request,,RS22.0723,,"This WP refers to HLS Primary Structure design activities, generation of accurate finite element mathematical models (FEM) and the following detailed analyses: ? Linear static analyses? Dynamic Analysis (NMA) ? Non-linear static analyzes of contact with metallic and elastomeric materials. Analytical support may also be requested for qualification tests of the Primary Structure (definition of instrumentation plans, prediction for tests)","The ideal candidate has a Master's Degree in Biotechnology, CTF, Chemical Engineering or Mechanical Engineering and has a passion for the pharmaceutical world. In addition to a good knowledge of the English language, good problem solving, time management and team working skills are required. Maximum availability to travel in Italy and abroad is required. Requirements Good knowledge of the Office package",,,,,,Modena,,,,,1.0,3.0,,,
10,Imported,26 - 30 years,TRANI » Barletta-Andria-Trani ~ Puglia,Male,,,Aeronautical/Aerospace/Astronautics Engineering,Professional qualification,[0],,,2022,2019,,Modena,,,BM interview,OK (live),RS22.0441,3 - High,"This WP refers to HLS Primary Structure design activities, generation of accurate finite element mathematical models (FEM) and the following detailed analyses: ? Linear static analyses? Dynamic Analysis (NMA) ? Non-linear static analyzes of contact with metallic and elastomeric materials. Analytical support may also be requested for qualification tests of the Primary Structure (definition of instrumentation plans, prediction for tests)","The ideal candidate has a Master's Degree in Biotechnology, CTF, Chemical Engineering or Mechanical Engineering and has a passion for the pharmaceutical world. In addition to a good knowledge of the English language, good problem solving, time management and team working skills are required. Maximum availability to travel in Italy and abroad is required. Requirements Good knowledge of the Office package",,,,,,Modena,,,,,1.0,1.0,1.0,1.0,1.0
10,Imported,26 - 30 years,TRANI » Barletta-Andria-Trani ~ Puglia,Male,,,Aeronautical/Aerospace/Astronautics Engineering,Professional qualification,[0],,,2022,2019,,Modena,,,BM interview,OK (live),RS22.0441,3 - High,"This WP refers to HLS Primary Structure design activities, generation of accurate finite element mathematical models (FEM) and the following detailed analyses: ? Linear static analyses? Dynamic Analysis (NMA) ? Non-linear static analyzes of contact with metallic and elastomeric materials. Analytical support may also be requested for qualification tests of the Primary Structure (definition of instrumentation plans, prediction for tests)","The ideal candidate has a Master's Degree in Biotechnology, CTF, Chemical Engineering or Mechanical Engineering and has a passion for the pharmaceutical world. In addition to a good knowledge of the English language, good problem solving, time management and team working skills are required. Maximum availability to travel in Italy and abroad is required. Requirements Good knowledge of the Office package",,,,,,Modena,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,Imported,26 - 30 years,TRANI » Barletta-Andria-Trani ~ Puglia,Male,,,Aeronautical/Aerospace/Astronautics Engineering,Professional qualification,[0],,,2022,2019,,Modena,,,BM interview,OK (live),RS22.0441,3 - High,"This WP refers to HLS Primary Structure design activities, generation of accurate finite element mathematical models (FEM) and the following detailed analyses: ? Linear static analyses? Dynamic Analysis (NMA) ? Non-linear static analyzes of contact with metallic and elastomeric materials. Analytical support may also be requested for qualification tests of the Primary Structure (definition of instrumentation plans, prediction for tests)","The ideal candidate has a Master's Degree in Biotechnology, CTF, Chemical Engineering or Mechanical Engineering and has a passion for the pharmaceutical world. In addition to a good knowledge of the English language, good problem solving, time management and team working skills are required. Maximum availability to travel in Italy and abroad is required. Requirements Good knowledge of the Office package",,,,,,Modena,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,Imported,< 20 years,OZIERI » Sassari ~ Sardinia,Male,,"., BIOMEDICAL, BIOMEDICAL ENGINEER, BIOMEDICAL ENGINEERING, MEDICAL DEVICE, R&D, SW, VALIDATION",Informatics,Three-year degree,[0],,RA,2022,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,3.0
5,Imported,< 20 years,OZIERI » Sassari ~ Sardinia,Male,,"., BIOMEDICAL, BIOMEDICAL ENGINEER, BIOMEDICAL ENGINEERING, MEDICAL DEVICE, R&D, SW, VALIDATION",Informatics,Three-year degree,[0],,RA,2022,,,,,,BM interview,OK (live),RS22.0441,3 - High,,,,,,,,,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0
1,Imported,31 - 35 years,TURIN » Turin ~ Piedmont,Male,,"ELECTRONIC CONTROL UNITS, CAN, MECHANICAL DESIGN, TECHNICAL DRAWING, MECHANICAL DESIGN, MECHANICAL WORKING, TEST EQUIPMENT, CAN PROTOCOL",Management Engineering,Three-year degree,[1-3],Telecom,,2021,,,,,,CV request,,,,,,,,,,,,26-28 K,28-30 K,,,,,,1.0,
1,Imported,31 - 35 years,TURIN » Turin ~ Piedmont,Male,,"ELECTRONIC CONTROL UNITS, CAN, MECHANICAL DESIGN, TECHNICAL DRAWING, MECHANICAL DESIGN, MECHANICAL WORKING, TEST EQUIPMENT, CAN PROTOCOL",Management Engineering,Three-year degree,[1-3],Telecom,,2021,,,,,,BM interview,,RS21.0764,2 - Medium,,,,,,,,,26-28 K,28-30 K,1.0,1.0,1.0,1.0,1.0,,1.0
1,Imported,31 - 35 years,TURIN » Turin ~ Piedmont,Male,,"ELECTRONIC CONTROL UNITS, CAN, MECHANICAL DESIGN, TECHNICAL DRAWING, MECHANICAL DESIGN, MECHANICAL WORKING, TEST EQUIPMENT, CAN PROTOCOL",Management Engineering,Three-year degree,[1-3],Telecom,,2021,,,,,,BM interview,OK (live),RS22.0441,3 - High,,,,,,,,,26-28 K,28-30 K,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,Imported,31 - 35 years,TURIN » Turin ~ Piedmont,Male,,"ELECTRONIC CONTROL UNITS, CAN, MECHANICAL DESIGN, TECHNICAL DRAWING, MECHANICAL DESIGN, MECHANICAL WORKING, TEST EQUIPMENT, CAN PROTOCOL",Management Engineering,Three-year degree,[1-3],Telecom,,2021,,,,,,BM interview,OK (live),RS22.0441,3 - High,,,,,,,,,26-28 K,28-30 K,1.0,1.0,1.0,1.0,1.0,1.0,3.0
1,Imported,31 - 35 years,TURIN » Turin ~ Piedmont,Male,,"ELECTRONIC CONTROL UNITS, CAN, MECHANICAL DESIGN, TECHNICAL DRAWING, MECHANICAL DESIGN, MECHANICAL WORKING, TEST EQUIPMENT, CAN PROTOCOL",Management Engineering,Three-year degree,[1-3],Telecom,,2021,,,,,,BM interview,OK (live),RS22.0441,3 - High,,,,,,,,,26-28 K,28-30 K,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,Imported,31 - 35 years,TURIN » Turin ~ Piedmont,Male,,"ELECTRONIC CONTROL UNITS, CAN, MECHANICAL DESIGN, TECHNICAL DRAWING, MECHANICAL DESIGN, MECHANICAL WORKING, TEST EQUIPMENT, CAN PROTOCOL",Management Engineering,Three-year degree,[1-3],Telecom,,2021,,,,,,BM interview,OK (live),RS22.0441,3 - High,,,,,,,,,26-28 K,28-30 K,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,Imported,31 - 35 years,TURIN » Turin ~ Piedmont,Male,,"ELECTRONIC CONTROL UNITS, CAN, MECHANICAL DESIGN, TECHNICAL DRAWING, MECHANICAL DESIGN, MECHANICAL WORKING, TEST EQUIPMENT, CAN PROTOCOL",Management Engineering,Three-year degree,[1-3],Telecom,,2021,,,,,,BM interview,OK (live),RS22.0441,3 - High,,,,,,,,,26-28 K,28-30 K,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,Imported,31 - 35 years,TURIN » Turin ~ Piedmont,Male,,"ELECTRONIC CONTROL UNITS, CAN, MECHANICAL DESIGN, TECHNICAL DRAWING, MECHANICAL DESIGN, MECHANICAL WORKING, TEST EQUIPMENT, CAN PROTOCOL",Management Engineering,Three-year degree,[1-3],Telecom,,2021,,,,,,BM interview,OK (live),RS22.0441,3 - High,,,,,,,,,26-28 K,28-30 K,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,Imported,31 - 35 years,TURIN » Turin ~ Piedmont,Male,,"ELECTRONIC CONTROL UNITS, CAN, MECHANICAL DESIGN, TECHNICAL DRAWING, MECHANICAL DESIGN, MECHANICAL WORKING, TEST EQUIPMENT, CAN PROTOCOL",Management Engineering,Three-year degree,[1-3],Telecom,,2021,,,,,,BM interview,OK (live),RS22.0441,3 - High,,,,,,,,,26-28 K,28-30 K,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,Imported,31 - 35 years,TURIN » Turin ~ Piedmont,Male,,"ELECTRONIC CONTROL UNITS, CAN, MECHANICAL DESIGN, TECHNICAL DRAWING, MECHANICAL DESIGN, MECHANICAL WORKING, TEST EQUIPMENT, CAN PROTOCOL",Management Engineering,Three-year degree,[1-3],Telecom,,2021,,,,,,BM interview,OK (live),RS22.0441,3 - High,,,,,,,,,26-28 K,28-30 K,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,Imported,31 - 35 years,TURIN » Turin ~ Piedmont,Male,,"ELECTRONIC CONTROL UNITS, CAN, MECHANICAL DESIGN, TECHNICAL DRAWING, MECHANICAL DESIGN, MECHANICAL WORKING, TEST EQUIPMENT, CAN PROTOCOL",Management Engineering,Three-year degree,[1-3],Telecom,,2021,,,,,,BM interview,OK (live),RS22.0441,3 - High,,,,,,,,,26-28 K,28-30 K,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,Hired,26 - 30 years,TURIN » Turin ~ Piedmont,Male,,"EXCEL, ORACLE, EXCEL, ORACLE",Information Engineering,Three-year degree,[0-1],Oil and Gas,Buyer,2018,,,Turin,Engineering,Support,CV request,,RS18.0470,2 - Medium,"The supply consists of the professional managerial service of a systems nature called ILS Engineer Manager which falls within the scope of the BU's logistics engineering (BU Elettronica Italia/CS3 LoB Engineering). The service must cover a period of 12 months starting from the activation of the supply. The activities typically covered by the ILS Engineering Manager are the following: ? Ensure the correct performance of all engineering activities, according to operational plans and in compliance with defined costs; ? Cooperate with the Procurement Manager to establish make or buy policies; ? Ensure the correct execution of configuration activities; ? Collaborate with the Operation Manager to ensure the best integration between design and development activities and industrialization and product/service activities; ? Collaborate with the Project Assurance Manager to ensure the verification of all qualitative aspects of both the products produced and the services; ? Alignment of data and information recalled in ILS deliveries; ? Analysis of technical issues associated with the ILS Engineering Manager; ? Verification of the Supply Materials in all its phases in accordance with what is described in the Error paragraph. The reference source was not found., which includes but is not limited to: ? Preparatory activities during the purchase or production of Materials; ? Verification of documentation of Materials; ? Documentation production of Materials; ? Engineering activities necessary for verifying the compliance of the parts with Quality; ? Engineering activities necessary for Visual Inspection activities on site or at suppliers; The activities must be developed in accordance with the MLST of the Program in question and programmed following the indications of the LEONARDO Program PEM/ILS. ? Monitoring of engineering risks for the project life cycle; ? Management of requests whose solution is addressed to on-site resources or, possibly, to subcontractors.",Junior Business Manager for Bologna,[1-3],30-32K,,Five-year degree,Management Engineering,Valenzano,,,,2.0,1.0,2.0,3.0,1.0,3.0
9,Hired,26 - 30 years,TURIN » Turin ~ Piedmont,Male,,"EXCEL, ORACLE, EXCEL, ORACLE",Information Engineering,Three-year degree,[0-1],Oil and Gas,Buyer,2018,,,Turin,Engineering,Support,Sending SC to customer,OK,RS22.0262,2 - Medium,"The supply consists of the professional managerial service of a systems nature called ILS Engineer Manager which falls within the scope of the BU's logistics engineering (BU Elettronica Italia/CS3 LoB Engineering). The service must cover a period of 12 months starting from the activation of the supply. The activities typically covered by the ILS Engineering Manager are the following: ? Ensure the correct performance of all engineering activities, according to operational plans and in compliance with defined costs; ? Cooperate with the Procurement Manager to establish make or buy policies; ? Ensure the correct execution of configuration activities; ? Collaborate with the Operation Manager to ensure the best integration between design and development activities and industrialization and product/service activities; ? Collaborate with the Project Assurance Manager to ensure the verification of all qualitative aspects of both the products produced and the services; ? Alignment of data and information recalled in ILS deliveries; ? Analysis of technical issues associated with the ILS Engineering Manager; ? Verification of the Supply Materials in all its phases in accordance with what is described in the Error paragraph. The reference source was not found., which includes but is not limited to: ? Preparatory activities during the purchase or production of Materials; ? Verification of documentation of Materials; ? Documentation production of Materials; ? Engineering activities necessary for verifying the compliance of the parts with Quality; ? Engineering activities necessary for Visual Inspection activities on site or at suppliers; The activities must be developed in accordance with the MLST of the Program in question and programmed following the indications of the LEONARDO Program PEM/ILS. ? Monitoring of engineering risks for the project life cycle; ? Management of requests whose solution is addressed to on-site resources or, possibly, to subcontractors.",Junior Business Manager for Bologna,[1-3],30-32K,,Five-year degree,Management Engineering,Valenzano,,,1.0,2.0,2.0,2.0,2.0,2.0,3.0
9,Hired,26 - 30 years,TURIN » Turin ~ Piedmont,Male,,"EXCEL, ORACLE, EXCEL, ORACLE",Information Engineering,Three-year degree,[0-1],Oil and Gas,Buyer,2018,,,Turin,Engineering,Support,BM interview,OK (live),RS21.0703,3 - High,"The supply consists of the professional managerial service of a systems nature called ILS Engineer Manager which falls within the scope of the BU's logistics engineering (BU Elettronica Italia/CS3 LoB Engineering). The service must cover a period of 12 months starting from the activation of the supply. The activities typically covered by the ILS Engineering Manager are the following: ? Ensure the correct performance of all engineering activities, according to operational plans and in compliance with defined costs; ? Cooperate with the Procurement Manager to establish make or buy policies; ? Ensure the correct execution of configuration activities; ? Collaborate with the Operation Manager to ensure the best integration between design and development activities and industrialization and product/service activities; ? Collaborate with the Project Assurance Manager to ensure the verification of all qualitative aspects of both the products produced and the services; ? Alignment of data and information recalled in ILS deliveries; ? Analysis of technical issues associated with the ILS Engineering Manager; ? Verification of the Supply Materials in all its phases in accordance with what is described in the Error paragraph. The reference source was not found., which includes but is not limited to: ? Preparatory activities during the purchase or production of Materials; ? Verification of documentation of Materials; ? Documentation production of Materials; ? Engineering activities necessary for verifying the compliance of the parts with Quality; ? Engineering activities necessary for Visual Inspection activities on site or at suppliers; The activities must be developed in accordance with the MLST of the Program in question and programmed following the indications of the LEONARDO Program PEM/ILS. ? Monitoring of engineering risks for the project life cycle; ? Management of requests whose solution is addressed to on-site resources or, possibly, to subcontractors.",Junior Business Manager for Bologna,[1-3],30-32K,,Five-year degree,Management Engineering,Valenzano,,,2.0,2.0,2.0,2.0,1.0,2.0,3.0
63,In selection,26 - 30 years,MOLFETTA » Bari ~ Puglia,Male,,"ELECTRONIC ENGINEER, HARDWARE ENGINEER, MATLAB, ANGULAR",computer engineering,Five-year degree,[1-3],,,2022,,,,,,Contact note,,,,,,,,,,,,,Not available,,,,,,2.0,
